retry,phy,mcs,bandwidth,short_gi,data_rate,data_size,rssi,frequency,timestamp,throughput,rate_gap
False,8,8,0,True,173.333,12128,-52,5180,2.612082,172.73375566796463,0
False,8,8,0,True,173.333,12128,-55,5180,2.612095,172.73377747452693,0
False,8,8,0,True,173.333,12128,-54,5180,2.612108,172.7337992795022,0
False,8,8,0,True,173.333,12128,0,5180,2.612121,172.7338210828906,0
False,8,8,0,True,173.333,12128,-48,5180,2.612133,172.73384288469236,0
False,8,8,0,True,173.333,12128,0,5180,2.612145,172.7338646849076,0
False,8,8,0,True,173.333,12128,-52,5180,2.6121570000000003,172.73388648353648,0
False,8,8,0,True,173.333,12128,0,5180,2.612169,172.7339082805792,0
False,8,8,0,True,173.333,12128,0,5180,2.6121820000000002,172.73393007603593,0
False,8,8,0,True,173.333,12128,-53,5180,2.6133100000000002,172.73395186990686,0
False,8,8,0,True,173.333,12128,-55,5180,2.6133260000000003,172.73397366219214,0
False,8,8,0,True,173.333,12128,0,5180,2.6145810000000003,172.73399545289197,0
False,8,8,0,True,173.333,12128,-53,5180,2.6145970000000003,172.73401724200647,0
False,8,8,0,True,173.333,12128,0,5180,2.614612,172.73403902953586,0
False,8,8,0,True,173.333,12128,-48,5180,2.614625,172.7340608154803,0
False,8,8,0,True,173.333,12128,0,5180,2.614652,172.73408259983998,0
False,8,8,0,True,173.333,12128,-51,5180,2.6146670000000003,172.73410438261502,0
False,8,8,0,True,173.333,12128,-51,5180,2.614679,172.73412616380566,0
False,8,8,0,True,173.333,12128,0,5180,2.6146920000000002,172.734147943412,0
False,8,8,0,True,173.333,12128,-50,5180,2.6147050000000003,172.73416972143428,0
False,8,8,0,True,173.333,12128,0,5180,2.614717,172.73419149787264,0
False,8,8,0,True,173.333,12128,0,5180,2.614729,172.73421327272726,0
False,8,8,0,True,173.333,12128,-48,5180,2.614741,172.73423504599833,0
False,8,8,0,True,173.333,12128,-49,5180,2.614755,172.73425681768597,0
False,8,8,0,True,173.333,12128,0,5180,2.61477,172.7342785877904,0
False,8,8,0,True,173.333,12128,0,5180,2.614788,172.73430035631182,0
False,8,8,0,True,173.333,12128,0,5180,2.6148000000000002,172.7343221232503,0
False,8,8,0,True,173.333,12128,0,5180,2.615668,172.73434388860613,0
False,8,8,0,True,173.333,12128,0,5180,2.615687,172.7343656523794,0
False,8,8,0,True,173.333,12128,0,5180,2.615702,172.7343874145703,0
False,8,8,0,True,173.333,12128,0,5180,2.615717,172.73440917517905,0
False,8,8,0,True,173.333,12128,-55,5180,2.6157310000000003,172.73443093420576,0
False,8,8,0,True,173.333,12128,0,5180,2.615745,172.7344526916506,0
False,8,8,0,True,173.333,12128,-50,5180,2.615758,172.7344744475138,0
False,8,8,0,True,173.333,12128,-54,5180,2.615771,172.7344962017955,0
False,8,8,0,True,173.333,12128,-50,5180,2.6157850000000002,172.73451795449589,0
